administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,total_pages,total_duration,product_page_share,product_duration_share,avg_time_per_page,admin_to_product_ratio,info_to_product_ratio,exit_minus_bounce,bounce_x_exit,log1p_administrative_duration,log1p_informational_duration,log1p_product_related_duration,log1p_total_duration,log1p_total_pages,revenue
0,0.0,0,0.0,4,86.0,0.0,0.025,0.0,0.0,Dec,2,5,1,8,New_Visitor,1,4,86.0,0.99999999975,0.9999999999883721,21.499999994625,0.0,0.0,0.025,0.0,0.0,0.0,4.465908118654584,4.465908118654584,1.6094379124341003,0
0,0.0,0,0.0,4,112.0,0.0,0.075,0.0,0.6,May,2,2,4,3,Returning_Visitor,0,4,112.0,0.99999999975,0.9999999999910714,27.999999993,0.0,0.0,0.075,0.0,0.0,0.0,4.727387818712341,4.727387818712341,1.6094379124341003,0
2,63.66666667,0,0.0,26,542.1666667,0.008333333,0.03125,0.0,0.0,May,3,2,5,4,Returning_Visitor,0,28,605.83333337,0.9285714285382654,0.8949105914711829,21.63690476244154,0.07692307692011835,0.0,0.022916667,0.00026041665625,4.1692458704467645,0.0,6.297416209670875,6.408254179007802,3.367295829986474,0
2,303.2,0,0.0,13,181.0666667,0.0,0.016666667,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,1,15,484.2666667,0.8666666666088889,0.37389867845642105,32.28444444451437,0.15384615383431952,0.0,0.016666667,0.0,5.717685379825192,0.0,5.204372920554579,6.184698568084738,2.772588722239781,0
7,81.5,0,0.0,56,857.7355067,0.0,0.014259607,0.0,0.0,June,3,2,1,4,Returning_Visitor,0,63,939.2355067,0.8888888888747796,0.9132273009063903,14.908500106112564,0.12499999999776787,0.0,0.014259607,0.0,4.412798293340635,0.0,6.755460966188897,6.846130382926938,4.1588830833596715,0
0,0.0,0,0.0,19,692.6222222,0.0,0.001470588,53.988,0.6,May,6,2,9,2,New_Visitor,0,19,692.6222222,0.9999999999473684,0.9999999999985563,36.45380116650243,0.0,0.0,0.001470588,0.0,0.0,0.0,6.541927463880432,6.541927463880432,2.995732273553991,1
4,183.0,3,48.0,34,2141.4,0.005405405,0.021621622,0.0,0.0,May,2,2,1,4,Returning_Visitor,1,41,2372.4,0.8292682926627009,0.9026302478498978,57.863414632735044,0.11764705882006922,0.08823529411505192,0.016216216999999998,0.00011687362366691,5.214935757608986,3.8918202981106265,7.669681974936908,7.772078805231039,3.7376696182833684,0
0,0.0,0,0.0,39,4022.0,0.0,0.034188034,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,0,39,4022.0,0.9999999999743591,0.9999999999997514,103.12820512556083,0.0,0.0,0.034188034,0.0,0.0,0.0,8.299783171949787,8.299783171949787,3.6888794541139363,0
4,84.0,0,0.0,21,270.0,0.0,0.002380952,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,0,25,354.0,0.8399999999664,0.7627118644046251,14.1599999994336,0.1904761904671202,0.0,0.002380952,0.0,4.442651256490317,0.0,5.602118820879701,5.872117789475416,3.258096538021482,0
0,0.0,0,0.0,17,1293.083333,0.0,0.013333333,0.0,0.0,Dec,2,5,7,2,New_Visitor,0,17,1293.083333,0.9999999999411765,0.9999999999992266,76.0637254661139,0.0,0.0,0.013333333,0.0,0.0,0.0,7.165557872523606,7.165557872523606,2.8903717578961645,0
2,32.0,0,0.0,7,164.5,0.0,0.008333333,0.0,0.4,May,2,2,1,4,Returning_Visitor,0,9,196.5,0.777777777691358,0.8371501272222028,21.833333330907408,0.2857142856734694,0.0,0.008333333,0.0,3.4965075614664802,0.0,5.1089711948171175,5.285738584341177,2.302585092994046,0
5,54.0,0,0.0,4,13.0,0.028571429,0.057142857,0.0,0.8,May,2,2,3,4,New_Visitor,0,9,67.0,0.4444444443950617,0.19402985074337267,7.444444443617284,1.2499999996875,0.0,0.028571428,0.0016326530816326529,4.007333185232471,0.0,2.6390573296152584,4.219507705176107,2.302585092994046,0
0,0.0,3,33.75,9,313.9285714,0.033333333,0.027777778,0.0,0.0,Dec,3,2,2,10,Returning_Visitor,0,12,347.6785714,0.7499999999375,0.9029275808831084,28.9732142809189,0.0,0.3333333332962963,-0.005555555,0.000925925924074074,0.0,3.548179572010801,5.7523458556519556,5.854150498968526,2.5649493574615367,0
5,230.3333333,2,64.0,33,964.047619,0.0,0.022857143,0.0,0.0,May,3,2,7,6,Returning_Visitor,0,40,1258.3809523,0.8249999999793751,0.7661015666497497,31.459523806713513,0.15151515151056016,0.06060606060422406,0.022857143,0.0,5.443859671694603,4.174387269895637,6.872177446235496,7.138375571515938,3.713572066704308,0
11,227.2272727,0,0.0,44,2038.052273,0.007719298,0.028421053,0.0,0.0,Nov,2,2,3,8,Returning_Visitor,1,55,2265.2795457,0.7999999999854546,0.8996912883744405,41.18690083016025,0.2499999999943182,0.0,0.020701755000000002,0.000219390577580794,5.4303419425568915,0.0,7.620240406832406,7.725894799248279,4.02535169073515,0
2,65.5,0,0.0,11,263.0,0.0,0.016666667,46.308063,0.0,Nov,2,2,1,2,Returning_Visitor,0,13,328.5,0.8461538460887574,0.8006088280036512,25.26923076728698,0.18181818180165288,0.0,0.016666667,0.0,4.197201947661808,0.0,5.575949103146316,5.797576353942562,2.6390573296152584,1
2,109.8,0,0.0,55,1988.931429,0.007272727,0.005330144,5.79089525,0.0,Jul,1,1,1,2,Returning_Visitor,0,57,2098.731429,0.9649122806848262,0.9476826817935132,36.819849630932985,0.03636363636297521,0.0,-0.0019425829999999995,3.8764682182688e-05,4.707726774313183,0.0,7.59585545933591,7.649564724580388,4.060443010546419,0
0,0.0,2,32.2,41,1321.322222,0.0,0.021428571,3.979543638,0.0,Oct,4,1,1,2,Returning_Visitor,0,43,1353.522222,0.9534883720708491,0.9762102169601644,31.47726097601216,0.0,0.04878048780368829,0.021428571,0.0,0.0,3.502549875922443,7.187144728987624,7.211204067444466,3.784189633918261,0
4,45.75,0,0.0,18,1273.083333,0.0,0.031818182,6.750968245,0.0,Dec,1,1,1,1,Returning_Visitor,0,22,1318.833333,0.8181818181446281,0.9653102489479122,59.94696967909332,0.22222222220987653,0.0,0.031818182,0.0,3.844814255734696,0.0,7.149982244510987,7.1852607447298,3.1354942159291497,1
15,831.6222222,0,0.0,23,845.2788889,0.0,0.011944444,1.533539275,0.0,Nov,2,2,7,20,Returning_Visitor,1,38,1676.9011111,0.6052631578788089,0.5040719952442614,44.12897660673345,0.6521739130151228,0.0,0.011944444,0.0,6.724580024532012,0.0,6.740848961191817,7.425298952692226,3.6635616461296463,0
4,172.0,0,0.0,11,787.0,0.033333333,0.053333333,0.0,0.0,May,2,2,1,6,Returning_Visitor,1,15,959.0,0.7333333332844444,0.8206465067770379,63.93333332907111,0.36363636360330576,0.0,0.019999999999999997,0.001777777748888889,5.153291594497779,0.0,6.669498089857879,6.866933284461882,2.772588722239781,0
0,0.0,0,0.0,77,3733.228571,0.018666667,0.048622222,0.0,0.8,May,2,2,1,2,Returning_Visitor,0,77,3733.228571,0.9999999999870129,0.9999999999997321,48.48348793443528,0.0,0.0,0.029955555,0.000907614826874074,0.0,0.0,8.225296535672229,8.225296535672229,4.356708826689592,0
0,0.0,0,0.0,5,975.5,0.08,0.1,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,0,5,975.5,0.9999999998,0.9999999999989749,195.09999996098,0.0,0.0,0.020000000000000004,0.008,0.0,0.0,6.8839747503167334,6.8839747503167334,1.791759469228055,0
7,56.3,0,0.0,15,315.4,0.0,0.011111111,0.0,0.0,Oct,2,2,1,2,New_Visitor,0,22,371.7,0.6818181817871901,0.8485337637857182,16.89545454468657,0.46666666663555556,0.0,0.011111111,0.0,4.048300623720694,0.0,5.757007235893499,5.9207738064852125,3.1354942159291497,0
1,16.2,0,0.0,42,1369.7,0.0,0.01969697,11.33037122,0.0,Jul,2,5,3,3,Returning_Visitor,0,43,1385.9,0.9767441860237968,0.9883108449375941,32.230232557389996,0.023809523808956918,0.0,0.01969697,0.0,2.8449093838194073,0.0,7.223076837237335,7.2348263196622895,3.784189633918261,0
0,0.0,0,0.0,23,798.3,0.026086957,0.047826087,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,0,23,798.3,0.9999999999565218,0.9999999999987473,34.708695650664836,0.0,0.0,0.021739130000000002,0.0012476370750472592,0.0,0.0,6.683736344631973,6.683736344631973,3.1780538303479458,0
0,0.0,0,0.0,15,272.3333333,0.013333333,0.02,0.0,1.0,May,1,1,1,3,Returning_Visitor,1,15,272.3333333,0.9999999999333333,0.999999999996328,18.155555552122962,0.0,0.0,0.006666667000000001,0.00026666666,0.0,0.0,5.610692051468238,5.610692051468238,2.772588722239781,0
4,138.1,0,0.0,20,1708.98,0.0125,0.057936508,0.0,0.0,Sep,3,3,4,4,Returning_Visitor,1,24,1847.08,0.8333333332986111,0.9252333412732935,76.96166666345992,0.19999999999,0.0,0.045436508,0.00072420635,4.935193098929397,0.0,7.444236953521875,7.521902541307933,3.2188758248682006,0
0,0.0,0,0.0,11,631.4,0.054545455,0.048484848,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,0,11,631.4,0.9999999999090909,0.9999999999984163,57.399999994781815,0.0,0.0,-0.006060607000000003,0.0026446280947658397,0.0,0.0,6.449522105335317,6.449522105335317,2.4849066497880004,0
4,766.8333333,0,0.0,217,4153.276587,7.09e-05,0.005893497,0.0,0.0,May,2,2,1,6,Returning_Visitor,1,221,4920.1099203,0.9819004524842448,0.844143048484151,22.262940815736368,0.018433179723417358,0.0,0.0058225970000000005,4.178489373e-07,6.643572695664449,0.0,8.3318935855127,8.501289377600864,5.402677381872279,0
1,5.5,6,387.5,25,621.2,0.0,0.009333333,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,1,32,1014.2,0.781249999975586,0.6125024649964381,31.693749999009576,0.0399999999984,0.2399999999904,0.009333333,0.0,1.8718021769015913,5.962293169807702,6.433261584463537,6.922840916400178,3.4965075614664802,0
0,0.0,0,0.0,26,2607.5,0.024,0.050933333,0.0,0.0,May,1,1,2,3,Returning_Visitor,0,26,2607.5,0.9999999999615384,0.9999999999996165,100.2884615346043,0.0,0.0,0.026933332999999997,0.001222399992,0.0,0.0,7.866530622462448,7.866530622462448,3.295836866004329,0
0,0.0,0,0.0,50,1241.75,0.0,0.008163265,47.83758971,0.0,Nov,2,10,1,2,New_Visitor,0,50,1241.75,0.9999999999800001,0.9999999999991946,24.834999999503303,0.0,0.0,0.008163265,0.0,0.0,0.0,7.125081944974782,7.125081944974782,3.9318256327243257,1
4,59.0,0,0.0,8,517.5,0.0,0.008333333,0.0,0.0,May,4,2,1,6,Returning_Visitor,0,12,576.5,0.6666666666111111,0.8976582827391194,48.0416666626632,0.4999999999375,0.0,0.008333333,0.0,4.0943445622221,0.0,6.250940027669582,6.358708442395948,2.5649493574615367,0
0,0.0,0,0.0,18,909.75,0.022222222,0.048148148,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,0,18,909.75,0.9999999999444444,0.9999999999989008,50.5416666638588,0.0,0.0,0.025925926000000002,0.0010699588337448561,0.0,0.0,6.814268435888673,6.814268435888673,2.9444389791664403,0
10,278.6666667,0,0.0,50,907.2363636,0.020411523,0.023212197,1.981038388,0.0,Oct,3,2,3,4,Returning_Visitor,0,60,1185.9030303,0.8333333333194445,0.7650173247046429,19.765050504670583,0.19999999999600002,0.0,0.0028006739999999995,0.000473796292946031,5.633598417918286,0.0,6.811504657060718,7.079102698180778,4.110873864173311,0
9,303.8666667,0,0.0,72,3752.66697,0.007042254,0.007280349,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,0,81,4056.5336367,0.888888888877915,0.9250920381993625,50.0806621808632,0.12499999999826389,0.0,0.0002380949999999998,5.1270066866646005e-05,5.719874522665182,0.0,8.230488499838787,8.308330589360546,4.406719247264253,0
6,109.2,0,0.0,31,663.2777778,0.005882353,0.007058824,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,0,37,772.4777778,0.8378378378151936,0.8586367101564295,20.877777777814117,0.1935483870905307,0.0,0.0011764710000000001,4.1522494532871996e-05,4.702296896718814,0.0,6.498700402056868,6.650896940188659,3.6375861597263857,0
0,0.0,0,0.0,10,270.0,0.0,0.004,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,10,270.0,0.9999999999,0.9999999999962963,26.9999999973,0.0,0.0,0.004,0.0,0.0,0.0,5.602118820879701,5.602118820879701,2.3978952727983707,0
0,0.0,0,0.0,13,390.5,0.038461538,0.053846154,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,0,13,390.5,0.9999999999230769,0.9999999999974392,30.038461536150887,0.0,0.0,0.015384615999999997,0.002071005898224852,0.0,0.0,5.969985515430857,5.969985515430857,2.6390573296152584,0
0,0.0,0,0.0,4,61.0,0.0,0.025,0.0,0.0,May,1,1,4,4,Returning_Visitor,0,4,61.0,0.99999999975,0.9999999999836067,15.2499999961875,0.0,0.0,0.025,0.0,0.0,0.0,4.127134385045092,4.127134385045092,1.6094379124341003,0
0,0.0,0,0.0,4,47.5,0.05,0.075,0.0,0.0,May,3,2,6,3,Returning_Visitor,0,4,47.5,0.99999999975,0.9999999999789474,11.87499999703125,0.0,0.0,0.024999999999999994,0.00375,0.0,0.0,3.8815637979434374,3.8815637979434374,1.6094379124341003,0
3,60.25,0,0.0,8,131.5833333,0.02,0.013333333,0.0,0.0,Nov,3,2,1,2,New_Visitor,0,11,191.8333333,0.7272727272066115,0.6859252823050126,17.439393934778238,0.374999999953125,0.0,-0.006666667000000001,0.00026666666,4.114963849424837,0.0,4.887211378298372,5.261826257792761,2.4849066497880004,0
1,62.13333333,0,0.0,79,3421.653333,0.004878049,0.022357724,4.127430681,0.0,Oct,2,4,1,2,Returning_Visitor,0,80,3483.78666633,0.9874999999876563,0.9821650005347669,43.547333328580656,0.012658227847941034,0.0,0.017479675,0.00010906207320047599,4.14524889203107,0.0,8.138171357619969,8.156162106494522,4.394449154672439,1
1,508.8,0,0.0,7,379.8,0.0,0.05,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,0,8,888.6,0.874999999890625,0.4274139095201132,111.07499998611563,0.1428571428367347,0.0,0.05,0.0,6.234018491942015,0.0,5.942274302917211,6.790771923496318,2.1972245773362196,0
1,4.0,0,0.0,50,549.9166667,0.0,0.008163265,0.0,0.0,May,4,1,1,4,Returning_Visitor,0,51,553.9166667,0.9803921568435218,0.9927786971552542,10.861111111551743,0.0199999999996,0.0,0.008163265,0.0,1.6094379124341003,0.0,6.311583557606083,6.318817952382691,3.9512437185814275,0
1,9.5,0,0.0,17,314.0,0.0,0.024444444,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,18,323.5,0.9444444443919753,0.9706336939691789,17.972222221223767,0.0588235294083045,0.0,0.024444444,0.0,2.3513752571634776,0.0,5.752572638825633,5.782285536144145,2.9444389791664403,0
1,13.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,0,3,33.0,0.6666666664444444,0.6060606060422407,10.999999996333333,0.49999999975,0.0,0.05,0.0,2.6390573296152584,0.0,3.044522437723423,3.5263605246161616,1.3862943611198906,0
8,580.2,1,145.6,48,2734.966667,0.0,0.007692308,27.60143046,0.0,Oct,2,2,4,5,New_Visitor,0,57,3460.7666670000003,0.8421052631431211,0.7902776841554714,60.71520468314536,0.16666666666319446,0.020833333332899308,0.007692308,0.0,6.365094931696128,4.987707789452551,7.914240095554192,8.149534335140117,4.060443010546419,1
0,0.0,0,0.0,6,104.6666667,0.0,0.041666667,0.0,0.0,Dec,3,2,1,10,Returning_Visitor,0,6,104.6666667,0.9999999998333333,0.9999999999904459,17.44444444709259,0.0,0.0,0.041666667,0.0,0.0,0.0,4.660289485524628,4.660289485524628,1.9459101490553132,0
0,0.0,0,0.0,8,257.4,0.0,0.028571429,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,1,8,257.4,0.999999999875,0.999999999996115,32.17499999597812,0.0,0.0,0.028571429,0.0,0.0,0.0,5.554508771908447,5.554508771908447,2.1972245773362196,0
1,10.0,0,0.0,11,1066.0,0.02,0.04,0.0,0.0,May,2,2,1,2,Returning_Visitor,1,12,1076.0,0.9166666665902777,0.9907063197016815,89.66666665919445,0.09090909090082644,0.0,0.02,0.0008,2.3978952727983707,0.0,6.9726062513017535,6.981934677156389,2.5649493574615367,0
2,48.1875,4,121.5,51,1792.814481,0.003571429,0.01186886,60.07483189,0.0,Nov,3,2,1,2,Returning_Visitor,1,57,1962.501981,0.894736842089566,0.9135351191266321,34.42985931518544,0.03921568627374087,0.07843137254748174,0.008297431000000001,4.238879080094e-05,3.895639526177622,4.808111029984782,7.492099626457651,7.582484882930212,4.060443010546419,1
5,90.875,1,15.0,58,2153.71859,0.007526882,0.012156298,3.97647235,0.0,May,3,2,1,2,Returning_Visitor,1,64,2259.59359,0.9062499999858398,0.9531442289137698,35.30614984319834,0.08620689655023782,0.017241379310047565,0.004629415999999999,9.1499020602836e-05,4.520428957533,2.772588722239781,7.675415409324151,7.72338270822222,4.174387269895637,0
5,68.8,0,0.0,33,781.5166667,0.005555556,0.008333333,22.53693712,0.0,Jul,2,2,6,2,New_Visitor,1,38,850.3166666999999,0.8684210526087258,0.9190889668575762,22.376754386253243,0.15151515151056016,0.0,0.0027777770000000004,4.6296298148148e-05,4.2456340097683265,0.0,6.662515221484606,6.746784170637988,3.6635616461296463,0
0,0.0,0,0.0,13,737.1666667,0.038461538,0.084615385,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,0,13,737.1666667,0.9999999999230769,0.9999999999986434,56.70512820333037,0.0,0.0,0.046153847,0.0032544378455621305,0.0,0.0,6.6041696347403,6.6041696347403,2.6390573296152584,0
0,0.0,0,0.0,3,108.0,0.0,0.066666667,0.0,0.0,May,2,2,4,13,Returning_Visitor,0,3,108.0,0.9999999996666666,0.9999999999907407,35.999999988,0.0,0.0,0.066666667,0.0,0.0,0.0,4.6913478822291435,4.6913478822291435,1.3862943611198906,0
3,60.83333333,0,0.0,18,884.6333333,0.021052632,0.041140351,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,0,21,945.46666663,0.8571428571020409,0.9356578761811153,45.022222218332274,0.1666666666574074,0.0,0.020087718999999997,0.000866112669953832,4.124442593325472,0.0,6.786303019913731,6.852735752522623,3.091042453358316,0
0,0.0,0,0.0,52,1218.1,0.001282051,0.030448718,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,0,52,1218.1,0.9999999999807693,0.9999999999991791,23.42499999954952,0.0,0.0,0.029166667,3.9036809360618e-05,0.0,0.0,7.1058681605711005,7.1058681605711005,3.970291913552122,0
0,0.0,0,0.0,8,196.5,0.0,0.025,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,0,8,196.5,0.999999999875,0.999999999994911,24.562499996929688,0.0,0.0,0.025,0.0,0.0,0.0,5.285738584341177,5.285738584341177,2.1972245773362196,0
0,0.0,0,0.0,15,1298.5,0.026666667,0.04,0.0,0.0,Mar,3,2,8,1,Returning_Visitor,0,15,1298.5,0.9999999999333333,0.9999999999992298,86.56666666089555,0.0,0.0,0.013333333,0.00106666668,0.0,0.0,7.169734854081545,7.169734854081545,2.772588722239781,0
0,0.0,0,0.0,7,65.0,0.114285714,0.15,0.0,0.0,May,3,2,1,1,Returning_Visitor,0,7,65.0,0.9999999998571428,0.9999999999846153,9.285714284387755,0.0,0.0,0.035714286,0.0171428571,0.0,0.0,4.189654742026425,4.189654742026425,2.0794415416798357,0
0,0.0,0,0.0,7,169.0,0.0,0.057142857,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,1,7,169.0,0.9999999998571428,0.999999999994083,24.142857139408164,0.0,0.0,0.057142857,0.0,0.0,0.0,5.135798437050262,5.135798437050262,2.0794415416798357,0
5,141.14,0,0.0,12,305.24,0.0,0.013333333,0.0,0.0,June,2,2,9,3,Returning_Visitor,0,17,446.38,0.705882352899654,0.6838119987439316,26.257647057278962,0.41666666663194446,0.0,0.013333333,0.0,4.956812487398749,0.0,5.72436910826459,6.103408345329966,2.8903717578961645,0
0,0.0,0,0.0,12,460.2,0.061111111,0.111111111,0.0,0.0,Jul,2,2,6,4,Returning_Visitor,0,12,460.2,0.9999999999166667,0.9999999999978271,38.349999996804165,0.0,0.0,0.049999999999999996,0.006790123437654321,0.0,0.0,6.133831788394904,6.133831788394904,2.5649493574615367,0
16,301.1369048,4,886.5,78,5097.41833,0.014132104,0.030390424,7.296889074,0.0,Nov,3,2,2,2,Returning_Visitor,1,98,6285.0552348,0.7959183673388172,0.8110379526619064,64.13321668097824,0.20512820512557528,0.05128205128139382,0.01625832,0.000429480632572096,5.710880241805477,6.788408521349571,8.536685639239188,8.746089004274046,4.59511985013459,1
4,65.6,0,0.0,25,575.8166667,0.0,0.007142857,0.0,0.0,Nov,2,4,2,20,Returning_Visitor,1,29,641.4166667000001,0.8620689654875149,0.897726386907904,22.117816092340767,0.1599999999936,0.0,0.007142857,0.0,4.198704577546343,0.0,6.357524480664241,6.4652371067231496,3.4011973816621555,0
0,0.0,0,0.0,69,5793.52381,0.0,0.007835821,0.0,0.0,Nov,2,2,1,8,New_Visitor,0,69,5793.52381,0.9999999999855071,0.9999999999998274,83.96411318718891,0.0,0.0,0.007835821,0.0,0.0,0.0,8.664668579834949,8.664668579834949,4.248495242049359,0
0,0.0,0,0.0,15,432.5,0.0,0.015384615,0.0,0.0,May,2,6,6,1,Returning_Visitor,0,15,432.5,0.9999999999333333,0.9999999999976878,28.83333333141111,0.0,0.0,0.015384615,0.0,0.0,0.0,6.071891796220597,6.071891796220597,2.772588722239781,0
18,1012.5,6,114.3333333,106,3163.096825,0.011664747,0.021393867,1.307682317,0.0,Nov,3,2,6,13,Returning_Visitor,0,130,4289.9301583,0.8153846153783433,0.7373306110542193,32.999462755900005,0.16981132075311497,0.05660377358437166,0.00972912,0.000249554045906649,6.921164965892054,4.747826486100597,8.059622930505277,8.364258808536528,4.875197323201151,0
4,68.4,0,0.0,14,337.5333333,0.0,0.023529412,0.0,0.0,Aug,2,2,7,2,New_Visitor,0,18,405.93333329999996,0.7777777777345679,0.8314994251770862,22.551851848747116,0.2857142856938775,0.0,0.023529412,0.0,4.239886867512759,0.0,5.82462256106395,6.0086493717801694,2.9444389791664403,0
2,59.4,0,0.0,86,3334.506667,0.025581395,0.050387597,0.0,0.0,Aug,2,2,7,3,Returning_Visitor,0,88,3393.906667,0.9772727272616218,0.9824980455182969,38.56712121547083,0.023255813953217956,0.0,0.024806202,0.001288985021957815,4.100989104940769,0.0,8.112379870948352,8.130031548304153,4.48863636973214,0
1,45.0,0,0.0,8,183.0,0.0,0.011111111,0.0,0.0,May,1,1,1,4,Returning_Visitor,0,9,228.0,0.8888888887901234,0.8026315789438482,25.333333330518517,0.124999999984375,0.0,0.011111111,0.0,3.828641396489095,0.0,5.214935757608986,5.43372200355424,2.302585092994046,0
0,0.0,0,0.0,31,1138.504762,0.02,0.040555556,0.0,0.4,May,2,2,1,3,Returning_Visitor,0,31,1138.504762,0.9999999999677419,0.9999999999991217,36.72596006333142,0.0,0.0,0.020555556,0.0008111111200000001,0.0,0.0,7.038349027702895,7.038349027702895,3.4657359027997265,0
7,145.0,0,0.0,7,96.0,0.0,0.013333333,0.0,0.0,May,2,2,1,4,New_Visitor,0,14,241.0,0.49999999996428574,0.39834024896100273,17.21428571305612,0.9999999998571428,0.0,0.013333333,0.0,4.983606621708336,0.0,4.574710978503383,5.488937726156687,2.70805020110221,0
0,0.0,0,0.0,3,189.0,0.0,0.066666667,0.0,0.0,May,2,2,3,4,Returning_Visitor,0,3,189.0,0.9999999996666666,0.999999999994709,62.999999979,0.0,0.0,0.066666667,0.0,0.0,0.0,5.247024072160486,5.247024072160486,1.3862943611198906,0
6,245.4666667,0,0.0,57,1575.216667,0.006896552,0.030172414,0.0,0.0,May,4,2,3,6,Returning_Visitor,0,63,1820.6833336999998,0.9047619047475435,0.8651788248085807,28.899735455096828,0.10526315789289013,0.0,0.023275862,0.00020808562211652802,5.507226757969667,0.0,7.362782740029358,7.507516261232788,4.1588830833596715,0
2,58.25,3,47.75,24,833.1666667,0.028571429,0.053401361,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,0,29,939.1666667,0.8275862068680143,0.8871339840314553,32.38505747129707,0.0833333333298611,0.12499999999479167,0.024829932000000002,0.001525753194314869,4.081765780015241,3.886705197443856,6.7264332225612256,6.846057164547376,3.4011973816621555,0
11,1305.114737,4,629.5142857,27,1161.479023,0.009803922,0.022538246,12.76490187,0.0,Oct,1,2,3,20,Returning_Visitor,0,42,3096.1080457,0.6428571428418368,0.3751416313176583,73.71685822919721,0.40740740739231823,0.14814814814266117,0.012734324000000002,0.000220963205800812,7.174812159729376,6.44653581288025,7.05831009256752,8.03822406657809,3.7612001156935624,1
13,428.0222222,2,11.0,133,10338.67177,0.00027604,0.017657266,22.97507587,0.0,June,2,2,1,4,Returning_Visitor,0,148,10777.6939922,0.8986486486425768,0.9592656627179537,72.82225670356202,0.09774436090152072,0.015037593984849343,0.017381226,4.874111706640001e-06,6.0615087175864435,2.4849066497880004,9.243743403844844,9.285326686121758,5.003946305945459,0
7,187.1666667,2,72.0,22,680.0,0.0,0.006190476,22.45821429,0.0,May,3,2,3,2,New_Visitor,0,31,939.1666667,0.7096774193319458,0.7240461401687395,30.295698924829168,0.31818181816735536,0.09090909090495868,0.006190476,0.0,5.237328095098755,4.290459441148391,6.523562306149512,6.846057164547376,3.4657359027997265,1
10,198.4,2,114.0,26,607.9777778,0.0,0.016666667,4.9872375,0.0,May,2,2,1,2,Returning_Visitor,0,38,920.3777778,0.684210526297784,0.6605741603764083,24.220467836204726,0.3846153846005917,0.07692307692011835,0.016666667,0.0,5.295312857527738,4.74493212836325,6.411781777388961,6.825870134346856,3.6635616461296463,0
4,252.0,1,56.5,42,947.357702,0.004347826,0.017294686,0.0,0.0,Nov,1,1,7,8,Returning_Visitor,1,47,1255.857702,0.8936170212575827,0.7543511502063835,26.720376637729355,0.09523809523582767,0.023809523808956918,0.012946860000000001,7.5194285452636e-05,5.53338948872752,4.051784947803305,6.854731753871492,7.136369997727088,3.871201010907891,0
0,0.0,0,0.0,11,1027.0,0.0,0.054545455,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,0,11,1027.0,0.9999999999090909,0.9999999999990263,93.36363635514876,0.0,0.0,0.054545455,0.0,0.0,0.0,6.93537044601511,6.93537044601511,2.4849066497880004,0
4,221.0,0,0.0,15,338.8571429,0.0,0.030769231,0.0,0.0,May,2,2,6,2,Returning_Visitor,0,19,559.8571429,0.7894736841689751,0.605256442999282,29.46616541423862,0.2666666666488889,0.0,0.030769231,0.0,5.402677381872279,0.0,5.828525361373748,6.329466225857507,2.995732273553991,0
4,118.75,0,0.0,66,2556.220833,0.018732493,0.02229101,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,0,70,2674.970833,0.9428571428436734,0.9556069925937186,38.213869042311224,0.06060606060514233,0.0,0.0035585170000000006,0.00041756618878792997,4.785406236291025,0.0,7.846676335660575,7.892067521711888,4.2626798770413155,0
0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,0,2,14.0,0.9999999995,0.9999999999285715,6.9999999965,0.0,0.0,0.1,0.0,0.0,0.0,2.70805020110221,2.70805020110221,1.0986122886681098,0
0,0.0,0,0.0,7,58.5,0.0,0.057142857,0.0,0.0,Nov,2,6,9,2,Returning_Visitor,0,7,58.5,0.9999999998571428,0.999999999982906,8.357142855948979,0.0,0.0,0.057142857,0.0,0.0,0.0,4.085976312551584,4.085976312551584,2.0794415416798357,0
